"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/SM_WallSplit_LP_AO_Metallic_Roughness_Mat.SM_WallSplit_LP_AO_Metallic_Roughness_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat.SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_PoledShelf_LP_Albedo_Mat.SM_PoledShelf_LP_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_Flipper_LP_Albedo_Mat.SM_Flipper_LP_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Meshes/M_Bollard.M_Bollard","0","0","14","1","0.000000","0","0"
"/Game/Materials/Shoes_DefaultMaterial_BaseColor_sRGB_Mat.Shoes_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/Gort_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat.Gort_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/DrawersMat.DrawersMat","0","0","23","1","0.000000","0","0"
"/Game/Materials/console_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.console_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/book2-lp_DefaultMaterial_BaseColor_Mat.book2-lp_DefaultMaterial_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/Bollard_SM_Albedo_Mat.Bollard_SM_Albedo_Mat","0","0","14","1","0.000000","0","0"
"/Game/Materials/BasketBallHoop_DefaultMaterial_BaseColor_sRGB_Mat.BasketBallHoop_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/UI/UIMaterials/M_UiBgScroll.M_UiBgScroll","0","0","16","1","0.000000","0","0"
"/Game/Materials/M_LookThruMaster.M_LookThruMaster","0","0","44","1","0.000000","0","0"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","0","0","18","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
