"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Textures/SM_WardrobeDoorSmall_LP_BaseColor_Mat.SM_WardrobeDoorSmall_LP_BaseColor_Mat","0","23","4","1","42.338314","0","137"
"/Game/Textures/SM_WardrobeDoor1_LP_BaseColor_Mat.SM_WardrobeDoor1_LP_BaseColor_Mat","0","23","1","1","40.365936","0","190"
"/Game/Textures/SM_WallWindowFrame_LP_BaseColor_Mat.SM_WallWindowFrame_LP_BaseColor_Mat","0","23","11","1","40.320679","0","211"
"/Game/Materials/M_StandTop.M_StandTop","0","23","1","1","43.010883","0","154"
"/Game/Materials/M_StandLeg.M_StandLeg","0","23","1","1","44.481110","0","131"
"/Game/Textures/SM_screen_low_DefaultMaterial_BaseColor_Mat.SM_screen_low_DefaultMaterial_BaseColor_Mat","0","23","1","1","43.450592","0","162"
"/Game/Materials/SM_PoledShelf_LP_Albedo_Mat.SM_PoledShelf_LP_Albedo_Mat","0","23","1","1","41.274620","0","144"
"/Game/Materials/SM_mouse_low_DefaultMaterial_BaseColor_Mat.SM_mouse_low_DefaultMaterial_BaseColor_Mat","0","23","1","1","42.795074","0","205"
"/Game/Materials/mATRESS.mATRESS","0","23","1","1","42.638435","0","166"
"/Game/Materials/SM_keyboard_low_DefaultMaterial_BaseColor_Mat.SM_keyboard_low_DefaultMaterial_BaseColor_Mat","0","23","1","1","42.227703","0","207"
"/Game/Textures/SM_Door_LP_BaseColor_Mat.SM_Door_LP_BaseColor_Mat","0","23","1","1","40.245163","0","237"
"/Game/Materials/SM_computer_low_DefaultMaterial_BaseColor_Mat.SM_computer_low_DefaultMaterial_BaseColor_Mat","0","23","1","1","43.107399","0","188"
"/Game/Materials/Decal_SailorGort_Poster.Decal_SailorGort_Poster","0","27","4","1","48.131374","0","260"
"/Game/Materials/RCRemote.RCRemote","0","23","1","1","41.856941","0","130"
"/Game/Materials/ramp_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.ramp_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","23","1","1","43.099186","0","207"
"/Game/Materials/RampPiece_LP_BaseColor_Mat.RampPiece_LP_BaseColor_Mat","0","23","1","1","41.502380","0","194"
"/Game/Textures/LP_Lamp_DefaultMaterial_BaseColor_Mat.LP_Lamp_DefaultMaterial_BaseColor_Mat","0","23","2","1","42.236389","0","193"
"/Game/Materials/Decal_JurrasicGortPoster.Decal_JurrasicGortPoster","0","27","1","1","50.748837","0","268"
"/Game/Textures/jumppad_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.jumppad_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","14","1","1","24.697929","0","98"
"/Game/Materials/M_JumpPad.M_JumpPad","0","14","1","1","23.845037","0","74"
"/Game/Materials/Heli_DefaultMaterial_BaseColor_sRGB_Mat.Heli_DefaultMaterial_BaseColor_sRGB_Mat","0","23","1","1","42.019932","0","173"
"/Game/Materials/Gort_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat.Gort_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat","0","51","1","1","94.476723","0","556"
"/Game/Materials/Decal_GortInBlackPoster.Decal_GortInBlackPoster","0","27","1","1","47.942696","0","271"
"/Game/Gameplay/EndingScreen/M_DoubleSided.M_DoubleSided","0","24","2","1","43.618301","0","282"
"/Game/Materials/Decal_GortAlienPoster.Decal_GortAlienPoster","0","27","5","1","50.022259","0","269"
"/Game/Textures/Flag_DefaultMaterial_BaseColor_sRGB_Mat.Flag_DefaultMaterial_BaseColor_sRGB_Mat","0","23","1","1","43.926174","0","175"
"/Game/Materials/DrawersMat.DrawersMat","0","23","1","1","40.724422","0","177"
"/Game/Materials/M_CrispGreem.M_CrispGreem","0","23","1","1","43.231308","0","203"
"/Game/Materials/crisppacket_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.crisppacket_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","23","1","1","43.085258","0","239"
"/Game/Materials/M_SNESConstoller.M_SNESConstoller","0","23","1","1","43.714523","0","213"
"/Game/Materials/M_SnesConsole.M_SnesConsole","0","23","1","1","41.584446","0","242"
"/Game/Materials/M_CeilingLight.M_CeilingLight","0","23","1","1","47.349560","0","175"
"/Game/Materials/cannon_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.cannon_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","14","1","1","25.761129","0","98"
"/Game/Materials/Decal_BTTF_Poster.Decal_BTTF_Poster","0","27","1","1","54.592663","0","237"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","104","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","56","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","101","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","167","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","1288","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","66","6","0.000000","0","9"
"/Game/UI/UITextures/System/M_TGKlogo.M_TGKlogo","0","0","16","1","0.000000","0","0"
"/Game/Materials/VCR_DefaultMaterial_BaseColor_sRGB_Mat.VCR_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_Book.M_Book","0","0","23","1","0.000000","0","0"
"/Game/Materials/TV_Screen_BaseColor_sRGB_Mat.TV_Screen_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/TV_01_-_Default_BaseColor_sRGB_Mat.TV_01_-_Default_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/Toybox_DefaultMaterial_BaseColor_sRGB_Mat.Toybox_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat1.TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat1","0","0","23","1","0.000000","0","0"
"/Game/Materials/TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat.TapeSleeve_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_WardrobeLevel_Albedo_Mat.SM_WardrobeLevel_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_WardrobeFrame_Albedo_Mat.SM_WardrobeFrame_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_WardrobeDoorOne_Albedo_Mat.SM_WardrobeDoorOne_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_WardrobeDoor3_Albedo_Mat.SM_WardrobeDoor3_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_WardrobeDoor2_Albedo_Mat.SM_WardrobeDoor2_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_WallSplit_LP_AO_Metallic_Roughness_Mat.SM_WallSplit_LP_AO_Metallic_Roughness_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_TVTABLE_LP_BaseColor_Mat.SM_TVTABLE_LP_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat.SM_speaker_low_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_Flipper_LP_Albedo_Mat.SM_Flipper_LP_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/SM_desk_low_01_-_Default_BaseColor_sRGB_Mat.SM_desk_low_01_-_Default_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Meshes/M_Bollard.M_Bollard","0","0","14","1","0.000000","0","0"
"/Game/Materials/Pillow_LP_BaseColor_Mat.Pillow_LP_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/pencil_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.pencil_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","14","1","0.000000","0","0"
"/Game/Materials/M_GoldenGort.M_GoldenGort","0","0","65","1","0.000000","0","0"
"/Game/Gameplay/Stage_Interactibles/ApplyDecal/M_DecalHitText.M_DecalHitText","0","0","27","1","0.000000","0","0"
"/Game/Materials/Gloves_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat.Gloves_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat","0","0","14","1","0.000000","0","0"
"/Game/Materials/console_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat.console_low_Standardmaterial_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/book2-lp_DefaultMaterial_BaseColor_Mat.book2-lp_DefaultMaterial_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/Textures/BasketBallHoop_DefaultMaterial_BaseColor_sRGB_Mat.BasketBallHoop_DefaultMaterial_BaseColor_sRGB_Mat","0","23","1","1","43.412701","0","192"
"/Game/Materials/Decal_Akira_Poster.Decal_Akira_Poster","0","27","1","1","51.757431","0","295"
"/Game/Meshes/Pickup/M_PickupBase.M_PickupBase","0","28","2","2","47.222744","0","157"
"/Game/Materials/Bollard_SM_Albedo_Mat.Bollard_SM_Albedo_Mat","0","0","14","1","0.000000","0","0"
"/Game/Materials/BedsideDraws_DefaultMaterial_BaseColor_sRGB_Mat.BedsideDraws_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Materials/BasketBallHoop_DefaultMaterial_BaseColor_sRGB_Mat.BasketBallHoop_DefaultMaterial_BaseColor_sRGB_Mat","0","0","23","1","0.000000","0","0"
"/Game/Meshes/Unwrap_Texture_Checker_Material.Unwrap_Texture_Checker_Material","0","0","14","1","0.000000","0","0"
"/Game/LevelDesign/s027702k_Mause/Decal_YellowMark3.Decal_YellowMark3","0","27","1","1","49.038376","0","234"
"/Game/LevelDesign/s027702k_Mause/Decal_Mark001.Decal_Mark001","0","27","1","1","46.847115","0","311"
"/Game/LevelDesign/s027702k_Mause/Decal_YRMark4.Decal_YRMark4","0","27","1","1","44.222488","0","229"
"/Game/LevelDesign/s027702k_Mause/Decal_YRMark3.Decal_YRMark3","0","27","1","1","45.930851","0","273"
"/Game/LevelDesign/s027702k_Mause/Decal_YRMark2.Decal_YRMark2","0","27","1","1","46.408646","0","218"
"/Game/LevelDesign/s027702k_Mause/Decal_YRMark1.Decal_YRMark1","0","27","1","1","43.527622","0","281"
"/Game/LevelDesign/s027702k_Mause/Decal_YellowMark2.Decal_YellowMark2","0","27","1","1","43.091976","0","255"
"/Game/LevelDesign/s027702k_Mause/Decal_YellowMark1.Decal_YellowMark1","0","27","1","1","43.817272","0","268"
"/Game/LevelDesign/s027702k_Mause/Decal_WhiteMark1.Decal_WhiteMark1","0","27","1","1","42.679287","0","209"
"/Game/LevelDesign/s027702k_Mause/Decal_WearMark1.Decal_WearMark1","0","27","1","1","44.820377","0","290"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Yellow2.Decal_Spray_Yellow2","0","27","1","1","41.007153","0","318"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_White2.Decal_Spray_White2","0","27","1","1","43.122185","0","288"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Red2.Decal_Spray_Red2","0","27","1","1","43.263123","0","219"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Blue3.Decal_Spray_Blue3","0","27","1","1","40.984707","0","311"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Black3.Decal_Spray_Black3","0","27","1","1","43.957096","0","333"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Yellow1.Decal_Spray_Yellow1","0","27","1","1","41.690884","0","332"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_White1.Decal_Spray_White1","0","27","1","1","41.854321","0","359"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Red1.Decal_Spray_Red1","0","27","1","1","42.186066","0","331"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Blue2.Decal_Spray_Blue2","0","27","1","1","43.042549","0","358"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Black2.Decal_Spray_Black2","0","27","1","1","40.195366","0","317"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Yellow.Decal_Spray_Yellow","0","27","1","1","42.531055","0","299"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_White.Decal_Spray_White","0","27","1","1","43.459579","0","327"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Red.Decal_Spray_Red","0","27","1","1","40.827000","0","353"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Blue.Decal_Spray_Blue","0","27","1","1","41.319328","0","375"
"/Game/LevelDesign/s027702k_Mause/Decal_Spray_Black1.Decal_Spray_Black1","0","27","1","1","40.444485","0","386"
"/Game/LevelDesign/s027702k_Mause/Decal_Scratch5.Decal_Scratch5","0","27","1","1","44.045052","0","380"
"/Game/LevelDesign/s027702k_Mause/Decal_Scratch4.Decal_Scratch4","0","27","1","1","43.636147","0","364"
"/Game/LevelDesign/s027702k_Mause/Decal_Brown_Scratch1.Decal_Brown_Scratch1","0","27","1","1","39.621502","0","404"
"/Game/LevelDesign/s027702k_Mause/Decal_Brown_Scratch.Decal_Brown_Scratch","0","27","1","1","39.841919","0","305"
"/Game/LevelDesign/s027702k_Mause/Decal_Scratch3.Decal_Scratch3","0","27","1","1","44.173134","0","347"
"/Game/LevelDesign/s027702k_Mause/Decal_Scratch2.Decal_Scratch2","0","27","1","1","45.174961","0","388"
"/Game/LevelDesign/s027702k_Mause/Decal_Scratch1.Decal_Scratch1","0","27","1","1","49.129982","0","355"
"/Game/LevelDesign/s027702k_Mause/Decal_Scratch.Decal_Scratch","0","27","10","1","50.139347","0","159"
"/Game/VFX/Particle_Pickup_good.Particle_Pickup_good","0","54","3","1","57.739468","0","1166"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Game/Characters/Owl_Skeletal/M_OwlBody.M_OwlBody","0","28","4","1","43.480816","0","357"
"/Game/Materials/MM.MM","0","252","98","3","240.097305","0","4583"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/Game/Materials/SodaCrush_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat.SodaCrush_Unwrap_Texture_Checker_Material_BaseColor_sRGB_Mat","0","42","5","1","59.588757","0","288"
"/Game/LevelDesign/s027702k_Mause/Decal_Arrow4.Decal_Arrow4","0","27","4","1","40.409657","0","134"
"/Game/LevelDesign/s027702k_Mause/Decal_ArrowWorn3.Decal_ArrowWorn3","0","27","6","1","40.109631","0","144"
"/Game/LevelDesign/s027702k_Mause/Decal_Arrow3.Decal_Arrow3","0","27","1","1","39.417252","0","264"
"/Game/Materials/SM_BedFrame_LP_BaseColor_Mat.SM_BedFrame_LP_BaseColor_Mat","0","42","2","1","58.683197","0","251"
"/Game/Materials/SM_WardrobeLevelOut_Albedo_Mat.SM_WardrobeLevelOut_Albedo_Mat","0","0","44","1","0.000000","0","0"
"/Game/LevelDesign/s027702k_Mause/Decal_Arrow5.Decal_Arrow5","0","27","1","1","39.889748","0","192"
"/Game/LevelDesign/s027702k_Mause/Decal_BYmark1.Decal_BYmark1","0","27","5","1","40.875156","0","112"
"/Game/LevelDesign/s027702k_Mause/Decal_RedMark3.Decal_RedMark3","0","27","7","1","40.353531","0","130"
"/Game/LevelDesign/s027702k_Mause/Decal_RedMark2.Decal_RedMark2","0","27","5","1","39.247555","0","322"
"/Game/LevelDesign/s027702k_Mause/Decal_DustMark1.Decal_DustMark1","0","27","1","1","39.724846","0","312"
"/Game/LevelDesign/s027702k_Mause/Decal_BYmark2.Decal_BYmark2","0","27","1","1","39.365456","0","140"
"/Game/LevelDesign/s027702k_Mause/Decal_ArrowWorn5.Decal_ArrowWorn5","0","27","4","1","39.337532","0","240"
"/Game/LevelDesign/s027702k_Mause/Decal_ArrowWorn4.Decal_ArrowWorn4","0","27","1","1","39.278866","0","198"
"/Game/Materials/Shoes_DefaultMaterial_BaseColor_sRGB_Mat.Shoes_DefaultMaterial_BaseColor_sRGB_Mat","0","42","7","1","59.455349","0","317"
"/Game/Materials/M_LookThruMaster.M_LookThruMaster","0","23","6","1","34.081444","0","118"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","0","0","18","1","0.000000","0","0"
"/Game/Materials/M_LookThruExample.M_LookThruExample","0","0","31","1","0.000000","0","0"
"/Game/LevelDesign/s027702k_Mause/Decal_ArrowWorn2.Decal_ArrowWorn2","0","27","1","1","39.353882","0","268"
"/Game/LevelDesign/s027702k_Mause/Decal_Arrow2.Decal_Arrow2","0","27","4","1","39.906708","0","231"
"/Game/VFX/M_MalletStrike.M_MalletStrike","0","0","152","1","0.000000","0","0"
"/Game/LevelDesign/s027702k_Mause/Decal_ArrowWorn1.Decal_ArrowWorn1","0","27","6","1","40.836094","0","175"
"/Game/LevelDesign/s027702k_Mause/Decal_Arrow.Decal_Arrow","0","27","2","1","39.406277","0","173"
"/Game/Characters/Weasle_Skeletal/M_Weasle.M_Weasle","0","28","4","1","43.038528","0","167"
"/Game/Characters/Weasle_Skeletal/M_Mohawk.M_Mohawk","0","28","5","1","43.143635","0","134"
"/Game/Characters/MouseSkeletal/M_Mouse.M_Mouse","0","28","1","1","43.010643","0","273"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Game/Characters/MouseSkeletal/M_Hammer_Skate.M_Hammer_Skate","0","28","1","1","42.864540","0","296"
"/Game/Characters/MouseSkeletal/M_Sunglasses.M_Sunglasses","0","56","2","1","80.722664","0","988"
"/Game/Characters/Owl_Skeletal/M_SpaceAdditions.M_SpaceAdditions","0","28","5","1","42.855770","0","242"
"/Game/Characters/Owl_Skeletal/M_Owl_Hammer.M_Owl_Hammer","0","28","3","1","42.688976","0","223"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/Characters/Terrapin_Skeletal/M_Terrapin_Hat.M_Terrapin_Hat","0","28","1","1","43.224369","0","200"
"/Game/UI/UIMaterials/M_UiBgScroll.M_UiBgScroll","0","0","16","1","0.000000","0","0"
"/Game/Characters/Terrapin_Skeletal/M_Terrapin_Body.M_Terrapin_Body","0","28","5","1","42.878708","0","181"
